image_id,source_dataset,rel_path,gender_cat,age_cat,split,race_cat
UT_UTK_35_0_1_20170116002219767.jpg.chip,UTKFace,UTKFace/35_0_1_20170116002219767.jpg.chip.jpg,Male,,train,Black
UT_UTK_35_0_1_20170116195822091.jpg.chip,UTKFace,UTKFace/35_0_1_20170116195822091.jpg.chip.jpg,Male,,train,Black
UT_UTK_35_0_1_20170117172831584.jpg.chip,UTKFace,UTKFace/35_0_1_20170117172831584.jpg.chip.jpg,Male,,train,Black
UT_UTK_35_0_2_20170105172512670.jpg.chip,UTKFace,UTKFace/35_0_2_20170105172512670.jpg.chip.jpg,Male,,train,EastAsian
UT_UTK_35_0_2_20170117135017903.jpg.chip,UTKFace,UTKFace/35_0_2_20170117135017903.jpg.chip.jpg,Male,,train,EastAsian
UT_UTK_35_1_0_20170117135241435.jpg.chip,UTKFace,UTKFace/35_1_0_20170117135241435.jpg.chip.jpg,Female,,train,White
UT_UTK_35_1_0_20170117135354644.jpg.chip,UTKFace,UTKFace/35_1_0_20170117135354644.jpg.chip.jpg,Female,,train,White
UT_UTK_35_1_2_20170116233432190.jpg.chip,UTKFace,UTKFace/35_1_2_20170116233432190.jpg.chip.jpg,Female,,train,EastAsian
UT_UTK_35_1_2_20170117135409365.jpg.chip,UTKFace,UTKFace/35_1_2_20170117135409365.jpg.chip.jpg,Female,,train,EastAsian
UT_UTK_36_0_0_20170116210312217.jpg.chip,UTKFace,UTKFace/36_0_0_20170116210312217.jpg.chip.jpg,Male,,train,White
UT_UTK_36_0_3_20170119183728238.jpg.chip,UTKFace,UTKFace/36_0_3_20170119183728238.jpg.chip.jpg,Male,,train,SouthAsian
UT_UTK_37_0_3_20170119193244666.jpg.chip,UTKFace,UTKFace/37_0_3_20170119193244666.jpg.chip.jpg,Male,,train,SouthAsian
UT_UTK_38_0_1_20170117133818533.jpg.chip,UTKFace,UTKFace/38_0_1_20170117133818533.jpg.chip.jpg,Male,,train,Black
UT_UTK_38_1_1_20170116223044761.jpg.chip,UTKFace,UTKFace/38_1_1_20170116223044761.jpg.chip.jpg,Female,,train,Black
UT_UTK_38_1_3_20170105003415085.jpg.chip,UTKFace,UTKFace/38_1_3_20170105003415085.jpg.chip.jpg,Female,,train,SouthAsian
UT_UTK_39_0_1_20170116010441172.jpg.chip,UTKFace,UTKFace/39_0_1_20170116010441172.jpg.chip.jpg,Male,,train,Black
UT_UTK_39_0_1_20170117165631399.jpg.chip,UTKFace,UTKFace/39_0_1_20170117165631399.jpg.chip.jpg,Male,,train,Black
UT_UTK_3_0_3_20161219230515152.jpg.chip,UTKFace,UTKFace/3_0_3_20161219230515152.jpg.chip.jpg,Male,,train,SouthAsian
UT_UTK_3_1_2_20161219212116151.jpg.chip,UTKFace,UTKFace/3_1_2_20161219212116151.jpg.chip.jpg,Female,,train,EastAsian
UT_UTK_40_0_3_20170119203747574.jpg.chip,UTKFace,UTKFace/40_0_3_20170119203747574.jpg.chip.jpg,Male,,train,SouthAsian
UT_UTK_42_0_0_20170117185635954.jpg.chip,UTKFace,UTKFace/42_0_0_20170117185635954.jpg.chip.jpg,Male,,train,White
UT_UTK_42_0_1_20170113155055273.jpg.chip,UTKFace,UTKFace/42_0_1_20170113155055273.jpg.chip.jpg,Male,,train,Black
UT_UTK_43_0_3_20170119204553167.jpg.chip,UTKFace,UTKFace/43_0_3_20170119204553167.jpg.chip.jpg,Male,,train,SouthAsian
UT_UTK_45_0_1_20170120223517421.jpg.chip,UTKFace,UTKFace/45_0_1_20170120223517421.jpg.chip.jpg,Male,,train,Black
UT_UTK_45_1_1_20170116233320931.jpg.chip,UTKFace,UTKFace/45_1_1_20170116233320931.jpg.chip.jpg,Female,,train,Black
UT_UTK_45_1_3_20170119193037786.jpg.chip,UTKFace,UTKFace/45_1_3_20170119193037786.jpg.chip.jpg,Female,,train,SouthAsian
UT_UTK_46_0_1_20170113151900392.jpg.chip,UTKFace,UTKFace/46_0_1_20170113151900392.jpg.chip.jpg,Male,,train,Black
UT_UTK_47_0_3_20170116184916978.jpg.chip,UTKFace,UTKFace/47_0_3_20170116184916978.jpg.chip.jpg,Male,,train,SouthAsian
UT_UTK_47_1_1_20170116160640036.jpg.chip,UTKFace,UTKFace/47_1_1_20170116160640036.jpg.chip.jpg,Female,,train,Black
UT_UTK_47_1_3_20170119200858036.jpg.chip,UTKFace,UTKFace/47_1_3_20170119200858036.jpg.chip.jpg,Female,,train,SouthAsian
UT_UTK_48_0_0_20170117133115061.jpg.chip,UTKFace,UTKFace/48_0_0_20170117133115061.jpg.chip.jpg,Male,,train,White
UT_UTK_48_1_1_20170113001756978.jpg.chip,UTKFace,UTKFace/48_1_1_20170113001756978.jpg.chip.jpg,Female,,train,Black
UT_UTK_49_1_0_20170104185051510.jpg.chip,UTKFace,UTKFace/49_1_0_20170104185051510.jpg.chip.jpg,Female,,train,White
UT_UTK_49_1_3_20170109132625049.jpg.chip,UTKFace,UTKFace/49_1_3_20170109132625049.jpg.chip.jpg,Female,,train,SouthAsian
UT_UTK_4_0_2_20161219154925917.jpg.chip,UTKFace,UTKFace/4_0_2_20161219154925917.jpg.chip.jpg,Male,,train,EastAsian
UT_UTK_4_1_2_20161219160740335.jpg.chip,UTKFace,UTKFace/4_1_2_20161219160740335.jpg.chip.jpg,Female,,train,EastAsian
UT_UTK_51_0_1_20170117173642448.jpg.chip,UTKFace,UTKFace/51_0_1_20170117173642448.jpg.chip.jpg,Male,,train,Black
UT_UTK_52_0_0_20170105173134925.jpg.chip,UTKFace,UTKFace/52_0_0_20170105173134925.jpg.chip.jpg,Male,,train,White
UT_UTK_52_0_0_20170105173619725.jpg.chip,UTKFace,UTKFace/52_0_0_20170105173619725.jpg.chip.jpg,Male,,train,White
UT_UTK_52_0_0_20170109132901912.jpg.chip,UTKFace,UTKFace/52_0_0_20170109132901912.jpg.chip.jpg,Male,,train,White
UT_UTK_54_0_0_20170113184055047.jpg.chip,UTKFace,UTKFace/54_0_0_20170113184055047.jpg.chip.jpg,Male,,train,White
UT_UTK_55_0_0_20170120222221343.jpg.chip,UTKFace,UTKFace/55_0_0_20170120222221343.jpg.chip.jpg,Male,,train,White
UT_UTK_55_1_3_20170119192720664.jpg.chip,UTKFace,UTKFace/55_1_3_20170119192720664.jpg.chip.jpg,Female,,train,SouthAsian
UT_UTK_58_0_2_20170116193604774.jpg.chip,UTKFace,UTKFace/58_0_2_20170116193604774.jpg.chip.jpg,Male,,train,EastAsian
UT_UTK_5_0_0_20170110212804775.jpg.chip,UTKFace,UTKFace/5_0_0_20170110212804775.jpg.chip.jpg,Male,,train,White
UT_UTK_60_0_0_20170120220406122.jpg.chip,UTKFace,UTKFace/60_0_0_20170120220406122.jpg.chip.jpg,Male,,train,White
UT_UTK_61_0_0_20170104210224700.jpg.chip,UTKFace,UTKFace/61_0_0_20170104210224700.jpg.chip.jpg,Male,,train,White
UT_UTK_62_0_0_20170104170229321.jpg.chip,UTKFace,UTKFace/62_0_0_20170104170229321.jpg.chip.jpg,Male,,train,White
UT_UTK_63_0_0_20170111195517664.jpg.chip,UTKFace,UTKFace/63_0_0_20170111195517664.jpg.chip.jpg,Male,,train,White
UT_UTK_63_0_0_20170117194948539.jpg.chip,UTKFace,UTKFace/63_0_0_20170117194948539.jpg.chip.jpg,Male,,train,White
UT_UTK_65_0_1_20170117191903245.jpg.chip,UTKFace,UTKFace/65_0_1_20170117191903245.jpg.chip.jpg,Male,,train,Black
UT_UTK_67_0_0_20170104213345869.jpg.chip,UTKFace,UTKFace/67_0_0_20170104213345869.jpg.chip.jpg,Male,,train,White
UT_UTK_67_0_1_20170120224828928.jpg.chip,UTKFace,UTKFace/67_0_1_20170120224828928.jpg.chip.jpg,Male,,train,Black
UT_UTK_68_0_0_20170117184556032.jpg.chip,UTKFace,UTKFace/68_0_0_20170117184556032.jpg.chip.jpg,Male,,train,White
UT_UTK_68_0_1_20170117170414776.jpg.chip,UTKFace,UTKFace/68_0_1_20170117170414776.jpg.chip.jpg,Male,,train,Black
UT_UTK_6_1_2_20161219153247548.jpg.chip,UTKFace,UTKFace/6_1_2_20161219153247548.jpg.chip.jpg,Female,,train,EastAsian
UT_UTK_6_1_2_20161219190053203.jpg.chip,UTKFace,UTKFace/6_1_2_20161219190053203.jpg.chip.jpg,Female,,train,EastAsian
UT_UTK_75_0_3_20170105175429670.jpg.chip,UTKFace,UTKFace/75_0_3_20170105175429670.jpg.chip.jpg,Male,,train,SouthAsian
UT_UTK_7_0_0_20170110225109143.jpg.chip,UTKFace,UTKFace/7_0_0_20170110225109143.jpg.chip.jpg,Male,,train,White
UT_UTK_7_0_1_20170110224720024.jpg.chip,UTKFace,UTKFace/7_0_1_20170110224720024.jpg.chip.jpg,Male,,train,Black
UT_UTK_80_0_0_20170117173059810.jpg.chip,UTKFace,UTKFace/80_0_0_20170117173059810.jpg.chip.jpg,Male,,train,White
UT_UTK_80_1_0_20170110151356634.jpg.chip,UTKFace,UTKFace/80_1_0_20170110151356634.jpg.chip.jpg,Female,,train,White
UT_UTK_86_0_2_20170112220210391.jpg.chip,UTKFace,UTKFace/86_0_2_20170112220210391.jpg.chip.jpg,Male,,train,EastAsian
UT_UTK_89_0_1_20170117182437361.jpg.chip,UTKFace,UTKFace/89_0_1_20170117182437361.jpg.chip.jpg,Male,,train,Black
UT_UTK_8_1_0_20170109205426790.jpg.chip,UTKFace,UTKFace/8_1_0_20170109205426790.jpg.chip.jpg,Female,,train,White
FA_FF_10235,FairFace,FairFace/train/10235.jpg,Male,40-49,val,Latino
FA_FF_11261,FairFace,FairFace/train/11261.jpg,Male,40-49,val,MiddleEastern
FA_FF_1409,FairFace,FairFace/train/1409.jpg,Male,10-19,val,SouthAsian
FA_FF_1544,FairFace,FairFace/train/1544.jpg,Male,10-19,val,SouthAsian
FA_FF_15715,FairFace,FairFace/train/15715.jpg,Male,40-49,val,MiddleEastern
FA_FF_16464,FairFace,FairFace/train/16464.jpg,Male,10-19,val,SouthAsian
FA_FF_17983,FairFace,FairFace/train/17983.jpg,Female,20-29,val,SoutheastAsian
FA_FF_18649,FairFace,FairFace/train/18649.jpg,Male,30-39,val,White
FA_FF_19046,FairFace,FairFace/train/19046.jpg,Male,50-59,val,White
FA_FF_19667,FairFace,FairFace/train/19667.jpg,Male,3-9,val,EastAsian
FA_FF_20137,FairFace,FairFace/train/20137.jpg,Male,40-49,val,MiddleEastern
FA_FF_2157,FairFace,FairFace/train/2157.jpg,Male,60-69,val,SoutheastAsian
FA_FF_25238,FairFace,FairFace/train/25238.jpg,Male,50-59,val,Black
FA_FF_264,FairFace,FairFace/train/264.jpg,Male,10-19,val,SoutheastAsian
FA_FF_27828,FairFace,FairFace/train/27828.jpg,Female,20-29,val,EastAsian
FA_FF_28052,FairFace,FairFace/train/28052.jpg,Female,3-9,val,Latino
FA_FF_28303,FairFace,FairFace/train/28303.jpg,Male,3-9,val,MiddleEastern
FA_FF_29519,FairFace,FairFace/train/29519.jpg,Male,20-29,val,EastAsian
FA_FF_29829,FairFace,FairFace/train/29829.jpg,Male,40-49,val,SoutheastAsian
FA_FF_30771,FairFace,FairFace/train/30771.jpg,Male,20-29,val,EastAsian
FA_FF_32461,FairFace,FairFace/train/32461.jpg,Male,20-29,val,SouthAsian
FA_FF_32747,FairFace,FairFace/train/32747.jpg,Female,10-19,val,EastAsian
FA_FF_34230,FairFace,FairFace/train/34230.jpg,Female,30-39,val,MiddleEastern
FA_FF_34606,FairFace,FairFace/train/34606.jpg,Female,20-29,val,SouthAsian
FA_FF_34615,FairFace,FairFace/train/34615.jpg,Male,30-39,val,MiddleEastern
FA_FF_35230,FairFace,FairFace/train/35230.jpg,Male,30-39,val,White
FA_FF_3547,FairFace,FairFace/train/3547.jpg,Male,20-29,val,SoutheastAsian
FA_FF_3556,FairFace,FairFace/train/3556.jpg,Male,60-69,val,Black
FA_FF_35610,FairFace,FairFace/train/35610.jpg,Female,20-29,val,Latino
FA_FF_35637,FairFace,FairFace/train/35637.jpg,Female,20-29,val,SouthAsian
FA_FF_36882,FairFace,FairFace/train/36882.jpg,Female,60-69,val,SouthAsian
FA_FF_37368,FairFace,FairFace/train/37368.jpg,Female,20-29,val,Black
FA_FF_37427,FairFace,FairFace/train/37427.jpg,Male,20-29,val,MiddleEastern
FA_FF_39953,FairFace,FairFace/train/39953.jpg,Female,20-29,val,White
FA_FF_40040,FairFace,FairFace/train/40040.jpg,Male,40-49,val,Latino
FA_FF_40268,FairFace,FairFace/train/40268.jpg,Male,40-49,val,MiddleEastern
FA_FF_40441,FairFace,FairFace/train/40441.jpg,Male,50-59,val,Latino
FA_FF_41238,FairFace,FairFace/train/41238.jpg,Male,40-49,val,Latino
FA_FF_41243,FairFace,FairFace/train/41243.jpg,Female,20-29,val,SoutheastAsian
FA_FF_41295,FairFace,FairFace/train/41295.jpg,Male,30-39,val,Latino
FA_FF_42244,FairFace,FairFace/train/42244.jpg,Male,30-39,val,MiddleEastern
FA_FF_42517,FairFace,FairFace/train/42517.jpg,Female,20-29,val,SoutheastAsian
FA_FF_43178,FairFace,FairFace/train/43178.jpg,Female,40-49,val,SoutheastAsian
FA_FF_43514,FairFace,FairFace/train/43514.jpg,Female,20-29,val,Latino
FA_FF_43601,FairFace,FairFace/train/43601.jpg,Female,3-9,val,EastAsian
FA_FF_45622,FairFace,FairFace/train/45622.jpg,Male,60-69,val,MiddleEastern
FA_FF_47632,FairFace,FairFace/train/47632.jpg,Female,20-29,val,Latino
FA_FF_47970,FairFace,FairFace/train/47970.jpg,Male,40-49,val,MiddleEastern
FA_FF_487,FairFace,FairFace/train/487.jpg,Female,30-39,val,MiddleEastern
FA_FF_50437,FairFace,FairFace/train/50437.jpg,Female,40-49,val,Black
FA_FF_50627,FairFace,FairFace/train/50627.jpg,Female,30-39,val,Latino
FA_FF_51359,FairFace,FairFace/train/51359.jpg,Female,50-59,val,Latino
FA_FF_54886,FairFace,FairFace/train/54886.jpg,Female,10-19,val,Black
FA_FF_56054,FairFace,FairFace/train/56054.jpg,Male,50-59,val,MiddleEastern
FA_FF_56188,FairFace,FairFace/train/56188.jpg,Female,30-39,val,Latino
FA_FF_58453,FairFace,FairFace/train/58453.jpg,Female,20-29,val,Latino
FA_FF_60406,FairFace,FairFace/train/60406.jpg,Female,20-29,val,SoutheastAsian
FA_FF_61614,FairFace,FairFace/train/61614.jpg,Male,10-19,val,EastAsian
FA_FF_61686,FairFace,FairFace/train/61686.jpg,Female,20-29,val,EastAsian
FA_FF_6274,FairFace,FairFace/train/6274.jpg,Female,3-9,val,Black
FA_FF_64723,FairFace,FairFace/train/64723.jpg,Male,40-49,val,SoutheastAsian
FA_FF_65424,FairFace,FairFace/train/65424.jpg,Male,50-59,val,Latino
FA_FF_69315,FairFace,FairFace/train/69315.jpg,Female,20-29,val,SoutheastAsian
FA_FF_71708,FairFace,FairFace/train/71708.jpg,Female,30-39,val,SoutheastAsian
FA_FF_74603,FairFace,FairFace/train/74603.jpg,Male,40-49,val,SoutheastAsian
FA_FF_75355,FairFace,FairFace/train/75355.jpg,Female,20-29,val,Black
FA_FF_75660,FairFace,FairFace/train/75660.jpg,Female,10-19,val,White
FA_FF_76525,FairFace,FairFace/train/76525.jpg,Female,30-39,val,MiddleEastern
FA_FF_76878,FairFace,FairFace/train/76878.jpg,Female,20-29,val,SoutheastAsian
FA_FF_78584,FairFace,FairFace/train/78584.jpg,Male,40-49,val,Black
FA_FF_79135,FairFace,FairFace/train/79135.jpg,Male,30-39,val,White
FA_FF_79262,FairFace,FairFace/train/79262.jpg,Male,60-69,val,MiddleEastern
FA_FF_79575,FairFace,FairFace/train/79575.jpg,Male,20-29,val,MiddleEastern
FA_FF_81398,FairFace,FairFace/train/81398.jpg,Male,30-39,val,EastAsian
FA_FF_81573,FairFace,FairFace/train/81573.jpg,Female,60-69,val,Black
FA_FF_832,FairFace,FairFace/train/832.jpg,Female,20-29,val,SoutheastAsian
FA_FF_84305,FairFace,FairFace/train/84305.jpg,Female,10-19,val,SoutheastAsian
FA_FF_84525,FairFace,FairFace/train/84525.jpg,Male,30-39,val,Latino
FA_FF_8488,FairFace,FairFace/train/8488.jpg,Female,20-29,val,White
FA_FF_85629,FairFace,FairFace/train/85629.jpg,Female,20-29,val,Latino
FA_FF_86059,FairFace,FairFace/train/86059.jpg,Male,30-39,val,SoutheastAsian
UT_UTK_1_1_1_20170109194654049.jpg.chip,UTKFace,UTKFace/1_1_1_20170109194654049.jpg.chip.jpg,Female,,val,Black
UT_UTK_1_1_2_20170109193557242.jpg.chip,UTKFace,UTKFace/1_1_2_20170109193557242.jpg.chip.jpg,Female,,val,EastAsian
UT_UTK_1_1_3_20161220143222430.jpg.chip,UTKFace,UTKFace/1_1_3_20161220143222430.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_20_1_1_20170112191224819.jpg.chip,UTKFace,UTKFace/20_1_1_20170112191224819.jpg.chip.jpg,Female,,val,Black
UT_UTK_21_1_1_20170116233611534.jpg.chip,UTKFace,UTKFace/21_1_1_20170116233611534.jpg.chip.jpg,Female,,val,Black
UT_UTK_21_1_2_20170105000725292.jpg.chip,UTKFace,UTKFace/21_1_2_20170105000725292.jpg.chip.jpg,Female,,val,EastAsian
UT_UTK_21_1_3_20170104221836903.jpg.chip,UTKFace,UTKFace/21_1_3_20170104221836903.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_24_0_1_20170116220224657 .jpg.chip,UTKFace,UTKFace/24_0_1_20170116220224657 .jpg.chip.jpg,Male,,val,Black
UT_UTK_24_0_2_20170116170903688.jpg.chip,UTKFace,UTKFace/24_0_2_20170116170903688.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_24_1_2_20170116163638814.jpg.chip,UTKFace,UTKFace/24_1_2_20170116163638814.jpg.chip.jpg,Female,,val,EastAsian
UT_UTK_24_1_3_20170104222526663.jpg.chip,UTKFace,UTKFace/24_1_3_20170104222526663.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_24_1_3_20170104222753607.jpg.chip,UTKFace,UTKFace/24_1_3_20170104222753607.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_24_1_3_20170119164720463.jpg.chip,UTKFace,UTKFace/24_1_3_20170119164720463.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_25_1_0_20170103180835288.jpg.chip,UTKFace,UTKFace/25_1_0_20170103180835288.jpg.chip.jpg,Female,,val,White
UT_UTK_25_1_0_20170105002736333.jpg.chip,UTKFace,UTKFace/25_1_0_20170105002736333.jpg.chip.jpg,Female,,val,White
UT_UTK_26_0_0_20170113210126011.jpg.chip,UTKFace,UTKFace/26_0_0_20170113210126011.jpg.chip.jpg,Male,,val,White
UT_UTK_26_0_1_20170113135322642.jpg.chip,UTKFace,UTKFace/26_0_1_20170113135322642.jpg.chip.jpg,Male,,val,Black
UT_UTK_26_0_3_20170119180602948.jpg.chip,UTKFace,UTKFace/26_0_3_20170119180602948.jpg.chip.jpg,Male,,val,SouthAsian
UT_UTK_26_1_0_20170117152808211.jpg.chip,UTKFace,UTKFace/26_1_0_20170117152808211.jpg.chip.jpg,Female,,val,White
UT_UTK_26_1_3_20170119144411037.jpg.chip,UTKFace,UTKFace/26_1_3_20170119144411037.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_26_1_3_20170119193143376.jpg.chip,UTKFace,UTKFace/26_1_3_20170119193143376.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_28_0_0_20170117180444192.jpg.chip,UTKFace,UTKFace/28_0_0_20170117180444192.jpg.chip.jpg,Male,,val,White
UT_UTK_28_0_1_20170120220341425.jpg.chip,UTKFace,UTKFace/28_0_1_20170120220341425.jpg.chip.jpg,Male,,val,Black
UT_UTK_28_0_2_20170116190154379.jpg.chip,UTKFace,UTKFace/28_0_2_20170116190154379.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_29_0_2_20170116173703903.jpg.chip,UTKFace,UTKFace/29_0_2_20170116173703903.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_29_1_1_20170112235043081.jpg.chip,UTKFace,UTKFace/29_1_1_20170112235043081.jpg.chip.jpg,Female,,val,Black
UT_UTK_30_0_3_20170119204751837.jpg.chip,UTKFace,UTKFace/30_0_3_20170119204751837.jpg.chip.jpg,Male,,val,SouthAsian
UT_UTK_30_1_2_20170116162634192.jpg.chip,UTKFace,UTKFace/30_1_2_20170116162634192.jpg.chip.jpg,Female,,val,EastAsian
UT_UTK_31_1_1_20170113011230351.jpg.chip,UTKFace,UTKFace/31_1_1_20170113011230351.jpg.chip.jpg,Female,,val,Black
UT_UTK_32_0_1_20170113141930308.jpg.chip,UTKFace,UTKFace/32_0_1_20170113141930308.jpg.chip.jpg,Male,,val,Black
UT_UTK_34_0_3_20170119165755400.jpg.chip,UTKFace,UTKFace/34_0_3_20170119165755400.jpg.chip.jpg,Male,,val,SouthAsian
UT_UTK_38_1_0_20170104201657730.jpg.chip,UTKFace,UTKFace/38_1_0_20170104201657730.jpg.chip.jpg,Female,,val,White
UT_UTK_38_1_1_20170112231350830.jpg.chip,UTKFace,UTKFace/38_1_1_20170112231350830.jpg.chip.jpg,Female,,val,Black
UT_UTK_39_0_2_20170104201921434.jpg.chip,UTKFace,UTKFace/39_0_2_20170104201921434.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_3_1_0_20170109190802410.jpg.chip,UTKFace,UTKFace/3_1_0_20170109190802410.jpg.chip.jpg,Female,,val,White
UT_UTK_3_1_2_20161219160304718.jpg.chip,UTKFace,UTKFace/3_1_2_20161219160304718.jpg.chip.jpg,Female,,val,EastAsian
UT_UTK_40_0_3_20170119175332114.jpg.chip,UTKFace,UTKFace/40_0_3_20170119175332114.jpg.chip.jpg,Male,,val,SouthAsian
UT_UTK_42_0_0_20170117154802006.jpg.chip,UTKFace,UTKFace/42_0_0_20170117154802006.jpg.chip.jpg,Male,,val,White
UT_UTK_50_0_0_20170111203910911.jpg.chip,UTKFace,UTKFace/50_0_0_20170111203910911.jpg.chip.jpg,Male,,val,White
UT_UTK_54_1_3_20170109140625083.jpg.chip,UTKFace,UTKFace/54_1_3_20170109140625083.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_56_1_0_20170117172544019.jpg.chip,UTKFace,UTKFace/56_1_0_20170117172544019.jpg.chip.jpg,Female,,val,White
UT_UTK_61_0_2_20170116193742399.jpg.chip,UTKFace,UTKFace/61_0_2_20170116193742399.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_62_0_0_20170111204505433.jpg.chip,UTKFace,UTKFace/62_0_0_20170111204505433.jpg.chip.jpg,Male,,val,White
UT_UTK_67_0_0_20170120225129440.jpg.chip,UTKFace,UTKFace/67_0_0_20170120225129440.jpg.chip.jpg,Male,,val,White
UT_UTK_73_0_0_20170105173752749.jpg.chip,UTKFace,UTKFace/73_0_0_20170105173752749.jpg.chip.jpg,Male,,val,White
